	ID	NAME	ALT_NAME	ADDRESS	ZIP	TELEPHONE	STATUS	POPULATION	SOURCE	SOURCEDATE	WEBSITE	BEDS	TRAUMA	HELIPAD
93	10230143	PIEDMONT MOUNTAINSIDE HOSPITAL	NOT AVAILABLE	1266 EAST CHURCH STREET	30143	NOT AVAILABLE	OPEN	48	http://www.gamap2care.info/	2019/08/09 00:00:00	http://www.piedmontmountainsidehospital.org	52	NOT AVAILABLE	N
94	15530606	ST MARYS HEALTH CARE SYSTEM	NOT AVAILABLE	1230 BAXTER STREET	30606	NOT AVAILABLE	OPEN	165	http://www.gamap2care.info/	2019/08/09 00:00:00	http://www.stmarysathens.com	196	NOT AVAILABLE	Y
95	14130080	RIDGEVIEW INSTITUTE	NOT AVAILABLE	3995 SOUTH COBB DRIVE SE	30080	NOT AVAILABLE	OPEN	92	http://www.gamap2care.info/	2019/08/09 00:00:00	http://www.ridgeviewinstitute.com	216	NOT AVAILABLE	N
96	502891	WESTERLY HOSPITAL	NOT AVAILABLE	25 WELLS ST	2891	(401) 596-6000	OPEN	125	http://www.health.ri.gov/licenses/detail.php?id=207	2019/08/10 00:00:00	http://www.westerlyhospital.org/	125	NOT AVAILABLE	N
97	1553715	ST MARYS HOSPITAL MADISON	NOT AVAILABLE	700 SOUTH PARK ST	53715	(608) 251-6100	OPEN	440	https://www.dhs.wisconsin.gov/guide/hospital.htm	2019/08/13 00:00:00	http://www.stmarysmadison.com	440	NOT AVAILABLE	Y
98	8253213	AURORA PSYCHIATRIC HSPTL	NOT AVAILABLE	1220 DEWEY AVE	53213	(414) 454-6600	OPEN	105	https://www.dhs.wisconsin.gov/guide/hospital.htm	2019/08/13 00:00:00	http://www.aurorahealthcare.org	105	NOT AVAILABLE	N
99	9753097	COLUMBIA CENTER	NOT AVAILABLE	13125 N PORT WASHINGTON RD	53097	(262) 243-7408	OPEN	17	https://www.dhs.wisconsin.gov/guide/hospital.htm	2019/08/13 00:00:00	http://www.columbiacenter.org	17	NOT AVAILABLE	Y
100	4354923	THEDACARE MEDICAL CENTER BERLIN	NOT AVAILABLE	225 MEMORIAL DRIVE	54923	(920) 361-1313	OPEN	25	https://www.dhs.wisconsin.gov/guide/hospital.htm	2019/08/13 00:00:00	http://www.chnwi.org	25	NOT AVAILABLE	Y
101	63072758	MERCY HOSPITAL ROGERS	NOT AVAILABLE	2710 RIFE MEDICAL LANE	72758	(479) 338-8000	OPEN	-999	http://www.healthy.arkansas.gov/programsservices/hslicensingregulation/healthfacilityservices/pages/providerlists.aspx	2019/08/08 00:00:00	NOT AVAILABLE	208	LEVEL III	Y
102	10454024	ST CROIX REG MED CTR	NOT AVAILABLE	235 STATE STREET	54024	(715) 483-3261	OPEN	25	https://www.dhs.wisconsin.gov/guide/hospital.htm	2019/08/13 00:00:00	http://www.scrmc.org	25	LEVEL IV	Y
103	11854017	WESTFIELDS HOSPITAL	NOT AVAILABLE	535 HOSPITAL RD	54017	(715) 246-2101	OPEN	25	https://www.dhs.wisconsin.gov/guide/hospital.htm	2019/08/13 00:00:00	http://www.westfieldshospital.com	25	LEVEL IV	Y
104	12453081	ST NICHOLAS HOSPITAL	NOT AVAILABLE	3100 SUPERIOR AVE	53081	(920) 459-8300	OPEN	185	https://www.dhs.wisconsin.gov/guide/hospital.htm	2019/08/13 00:00:00	http://www.stnicholashospital.org	185	LEVEL IV	Y
105	13154665	VERNON MEM HSPTL	NOT AVAILABLE	507 SOUTH MAIN ST	54665	(608) 637-2101	OPEN	25	https://www.dhs.wisconsin.gov/guide/hospital.htm	2019/08/13 00:00:00	http://www.vmh.org	25	LEVEL IV	N
106	72390241	PIH HOSPITAL - DOWNEY	DOWNEY REGIONAL MEDICAL CENTER	11500 BROOKSHIRE AVENUE	90241	(562) 904-5000	OPEN	199	http://www.oshpd.ca.gov/hid/facility-listing.html	2019/08/02 00:00:00	http://www.pihhealth.org/	199	NOT AVAILABLE	N
107	72790503	PROVIDENCE LITTLE COMPANY OF MARY TRANSITIONAL CARE CENTER	NOT AVAILABLE	4320 MARICOPA STREET	90503	NOT AVAILABLE	OPEN	115	http://www.oshpd.ca.gov/hid/facility-listing.html	2019/08/02 00:00:00	http://california.providence.org/	115	NOT AVAILABLE	N
108	58592354	LOMA LINDA UNIVERSITY CHILDREN'S HOSPITAL	NOT AVAILABLE	11234 ANDERSON STREET	92354	(800) 825-5437	OPEN	343	http://www.oshpd.ca.gov/hid/facility-listing.html	2019/08/02 00:00:00	http://childrens-hospital.lomalindahealth.org/	343	NOT AVAILABLE	Y
109	15254904	ASCENSION NE WISCONSIN MERCY CAMPUS	NOT AVAILABLE	500 S OAKWOOD RD	54904	(920) 223-2000	OPEN	157	https://www.dhs.wisconsin.gov/guide/hospital.htm	2019/08/13 00:00:00	http://www.affinityhealth.org	157	NOT AVAILABLE	Y
110	75420007	MEDSTAR-GEORGETOWN UNIVERSITY MEDICAL CENTER	NOT AVAILABLE	3800 RESERVOIR ROAD, NW	20007	(202) 444-2000	OPEN	609	http://doh.dc.gov/node/173192	2019/08/14 00:00:00	http://www.medstargeorgetown.org/#q={}	609	NOT AVAILABLE	Y
111	31233525	ADVENT HEALTH DADE CITY	NOT AVAILABLE	13100 FORT KING RD	33525	(352) 521-1100	OPEN	120	http://www.floridahealthfinder.gov/facilitylocator/facilitysearch.aspx	2019/08/15 00:00:00	www.bayfrontdadecity.com	120	NOT AVAILABLE	N
112	7233484	DELRAY MEDICAL CENTER	NOT AVAILABLE	5352 LINTON BLVD	33484	(561) 498-4440	OPEN	536	http://www.floridahealthfinder.gov/facilitylocator/facilitysearch.aspx	2019/08/15 00:00:00	http://www.delraymedicalctr.com	536	LEVEL I	Y
113	36034758	POINCIANA MEDICAL CENTER	NOT AVAILABLE	325 CYPRESS PKWY	34758	(407) 530-2000	OPEN	76	http://www.floridahealthfinder.gov/facilitylocator/facilitysearch.aspx	2019/08/15 00:00:00	http://poincianamedicalcenter.com/	76	NOT AVAILABLE	Y
114	9802703	ARBOUR FULLER HOSPITAL	NOT AVAILABLE	200 MAY STREET	2703	(508) 761-8500	OPEN	103	http://www.mass.gov/eohhs/gov/departments/dph/programs/hcq/healthcare-quality/	2019/08/16 00:00:00	http://arbourhealth.com/organizations/arbour-fuller-hospital/	103	NOT AVAILABLE	N
115	9702146	ARBOUR HUMAN RESOURCE INSTITUTE	NOT AVAILABLE	227 BABCOCK STREET	2146	(617) 731-3200	OPEN	66	http://www.mass.gov/eohhs/gov/departments/dph/programs/hcq/healthcare-quality/	2019/08/16 00:00:00	http://arbourhealth.com/organizations/arbour-hri-hospital/	66	NOT AVAILABLE	N
116	36232068	ASSENCION ST. VINCENT'S MEDICAL CENTER CLAY COUNTY	NOT AVAILABLE	1670 ST. VINCENT'S WAY	32068	(904) 602-1000	OPEN	106	http://www.floridahealthfinder.gov/facilitylocator/facilitysearch.aspx	2019/08/15 00:00:00	http://www.jaxhealth.com/	106	NOT AVAILABLE	Y
117	36334471	ENCOMPASS HEALTH REHABILITATION HOSPITAL OF OCALA	NOT AVAILABLE	2275 SW 22ND LANE	34471	(352) 282-4000	OPEN	60	http://www.floridahealthfinder.gov/facilitylocator/facilitysearch.aspx	2019/08/15 00:00:00	http://healthsouthocala.com/	60	NOT AVAILABLE	N
118	3906250	NATCHAUG HOSPITAL, INC.	NOT AVAILABLE	189 STORRS RD	6250	(860) 456-1311	OPEN	-999	https://www.elicense.ct.gov/lookup/generateroster.aspx	2019/08/13 00:00:00	http://www.natchaug.org/	57	NOT AVAILABLE	N
119	36634997	ENCOMPASS HEALTH REHABILITATION HOSPITAL AT MARTIN HEALTH	NOT AVAILABLE	5850 SE COMMUNITY DR	34997	(772) 324-3522	OPEN	54	http://www.floridahealthfinder.gov/facilitylocator/facilitysearch.aspx	2019/08/15 00:00:00	http://www.healthsouthmartin.com/	54	NOT AVAILABLE	N
120	10502114	SHRINERS' HOSPITAL FOR CHILDREN	NOT AVAILABLE	51 BLOSSOM ST	2114	(617) 722-3000	OPEN	30	http://www.mass.gov/eohhs/gov/departments/dph/programs/hcq/healthcare-quality/	2019/08/16 00:00:00	http://www.shrinershospitalsforchildren.org/locations/boston	30	NOT AVAILABLE	N
121	10602129	SPAULDING REHABILITATION HOSPITAL	NOT AVAILABLE	300 1ST AVE	2129	(617) 573-7000	OPEN	132	http://www.mass.gov/eohhs/gov/departments/dph/programs/hcq/healthcare-quality/	2019/08/16 00:00:00	http://spauldingrehab.org/	132	NOT AVAILABLE	N
122	11402720	DR JOHN C CORRIGAN MENTAL HEALTH CENTER	NOT AVAILABLE	49 HILLSIDE STREET	2720	(508) 295-0880	OPEN	-999	http://www.mass.gov/eohhs/gov/departments/dph/programs/hcq/healthcare-quality/	2019/08/16 00:00:00	NOT AVAILABLE	16	NOT AVAILABLE	N
123	12101904	BAY RIDGE HOSPITAL BEVERLY	NOT AVAILABLE	60 GRANITE STREET	1904	(781) 922-3000	OPEN	62	http://www.mass.gov/eohhs/gov/departments/dph/programs/hcq/healthcare-quality/	2019/08/16 00:00:00	http://www.beverlyhospital.org/locations--services/locations/bayridge-hospital	62	NOT AVAILABLE	N
124	12001056	ENCOMPASS HEALTH HOSPITAL OF WESTERN MASS	NOT AVAILABLE	222 STATE STREET	1056	(413) 583-8820	OPEN	53	http://www.mass.gov/eohhs/gov/departments/dph/programs/hcq/healthcare-quality/	2019/08/16 00:00:00	http://www.healthsouthrehab.org/en/our-hospital	53	NOT AVAILABLE	N
125	12142728	T J HEALTH COLUMBIA	NOT AVAILABLE	901 WESTLAKE DRIVE	42728	(270) 384-4753	OPEN	77	https://chfs.ky.gov/agencies/os/oig/dhc/documents/directories/hospital_directory.pdf	2019/08/11 00:00:00	http://www.westlakeregionalhospital.com	74	NOT AVAILABLE	Y
126	13050144	DECATUR COUNTY HOSPITAL	NOT AVAILABLE	1405 NORTHWEST CHURCH STREET	50144	(641) 446-4871	OPEN	25	https://dia-hfd.iowa.gov/dia_hfd/ctlentitysearch.do	2019/08/09 00:00:00	http://www.decaturcountyhospital.org	25	LEVEL IV	Y
127	4466032	ANDERSON COUNTY HOSPITAL	SAINT LUKE'S HOSPITAL OF GARNETT DBA ANDERSON COUNTY HOSPITAL	421 SOUTH MAPLE STREET	66032	(785) 204-4000	OPEN	41	http://www.kdheks.gov/bhfr/fac_list/	2019/08/16 00:00:00	http://www.saint-lukes.org	41	LEVEL IV	Y
128	7567860	KEARNY COUNTY HOSPITAL	KEARNY COUNTY HEALTH CARE FOUNDATION	500 THORPE STREET	67860	(620) 355-7111	OPEN	25	http://www.kdheks.gov/bhfr/fac_list/	2019/08/16 00:00:00	http://www.kearnycountyhospital.com	25	NOT AVAILABLE	N
129	7767467	OTTAWA COUNTY HEALTH CENTER	GREAT PLAINS HEALTH ALLIANCE INC	215 E 8TH STREET	67467	(785) 392-2122	OPEN	42	http://www.kdheks.gov/bhfr/fac_list/	2019/08/16 00:00:00	http://www.ottawacountyhealthcenter.com	42	NOT AVAILABLE	N
130	3502492	BETH ISRAEL DEACONESS HOSPITAL - NEEDHAM	BETH ISRAEL DEACONESS HOSPITAL	148 CHESTNUT STREET	2492	(781) 453-3000	OPEN	58	http://www.mass.gov/eohhs/gov/departments/dph/programs/hcq/healthcare-quality/	2019/08/16 00:00:00	http://www.bidmc.org/centersanddepartments/departments/otherlocations/bethisraeldeaconesshospitalneedham.aspx	58	NOT AVAILABLE	N
131	12402745	VIBRA HOSPITAL OF SOUTHWESTERN MASSACHUSETTS	NEW BEDFORD REHABILITATION HOSPITAL	4499 ACUSHNET AVENUE	2745	(508) 995-6900	OPEN	90	http://www.mass.gov/eohhs/gov/departments/dph/programs/hcq/healthcare-quality/	2019/08/16 00:00:00	http://www.vhmass.com/	90	NOT AVAILABLE	N
132	4002062	NORWOOD HOSPITAL	NORWOOD HOSPITAL	800 WASHINGTON ROAD	2062	(781) 769-4000	OPEN	215	http://www.mass.gov/eohhs/gov/departments/dph/programs/hcq/healthcare-quality/	2019/08/16 00:00:00	https://www.norwood-hospital.org/	215	NOT AVAILABLE	Y
133	12602537	SPAULDING REHABILITATION HOSPITAL CAPE COD	NOT AVAILABLE	311 SERVICE ROAD	2537	(508) 833-4000	OPEN	60	http://www.mass.gov/eohhs/gov/departments/dph/programs/hcq/healthcare-quality/	2019/08/16 00:00:00	http://spauldingrehab.org/locations/sandwich-ma/	60	NOT AVAILABLE	N
134	6702143	CAMBRIDGE HEALTH ALLIANCE - SOMERVILLE CAMPUS	SOMERVILLE HOSPITAL	230 HIGHLAND AVENUE	2143	NOT AVAILABLE	OPEN	124	http://www.mass.gov/eohhs/gov/departments/dph/programs/hcq/healthcare-quality/	2019/08/16 00:00:00	http://www.challiance.org/locations/somervillehospitalcampus.aspx	124	NOT AVAILABLE	N
135	12701104	SHRINERS' HOSPITAL FOR CHILDREN	NOT AVAILABLE	516 CAREW ST	1104	(413) 787-2000	OPEN	40	http://www.mass.gov/eohhs/gov/departments/dph/programs/hcq/healthcare-quality/	2019/08/16 00:00:00	http://www.shrinershospitalsforchildren.org/locations/springfield	40	NOT AVAILABLE	N
136	372903	MERCY HOSPITAL FORT SMITH	NOT AVAILABLE	7301 ROGERS AVENUE	72903	(479) 314-6000	OPEN	336	http://www.healthy.arkansas.gov/programsservices/hslicensingregulation/healthfacilityservices/pages/providerlists.aspx	2019/08/08 00:00:00	http://www.stedwardmercy.com	336	LEVEL III	Y
137	7472901	HEALTHSOUTH REHABILITATION HOSPITAL OF FORT SMITH	NOT AVAILABLE	1401 SOUTH J STREET	72901	(479) 785-3300	OPEN	80	http://www.healthy.arkansas.gov/programsservices/hslicensingregulation/healthfacilityservices/pages/providerlists.aspx	2019/08/08 00:00:00	http://www.healthsouthfortsmith.com	80	NOT AVAILABLE	Y
138	9700000	WHITE COUNTY MEDICAL CENTER - SOUTH CAMPUS	NOT AVAILABLE	1200 SOUTH MAIN STREET	72143	(501) 278-3100	OPEN	193	http://www.healthy.arkansas.gov/programsservices/hslicensingregulation/healthfacilityservices/pages/providerlists.aspx	2019/08/08 00:00:00	http://www.wcmc.org	193	NOT AVAILABLE	Y
139	10172143	WHITE COUNTY MEDICAL CENTER - NORTH CAMPUS	NOT AVAILABLE	3214 EAST RACE AVENUE	72143	(501) 268-6121	OPEN	286	http://www.healthy.arkansas.gov/programsservices/hslicensingregulation/healthfacilityservices/pages/providerlists.aspx	2019/08/08 00:00:00	http://www.wcmc.org	286	LEVEL III	Y
140	10272834	RIVER VALLEY MEDICAL CENTER	NOT AVAILABLE	200 NORTH THIRD STREET	72834	(479) 229-4677	OPEN	35	http://www.healthy.arkansas.gov/programsservices/hslicensingregulation/healthfacilityservices/pages/providerlists.aspx	2019/08/08 00:00:00	NOT AVAILABLE	35	LEVEL IV	N
141	2271923	BAPTIST HEALTH MEDICAL CENTER - ARKADELPHIA	NOT AVAILABLE	3050 TWIN RIVERS DRIVE	71923	(870) 245-2622	OPEN	25	http://www.healthy.arkansas.gov/programsservices/hslicensingregulation/healthfacilityservices/pages/providerlists.aspx	2019/08/08 00:00:00	http://www.baptist-health.com/locations/accesspoint.aspx?accesspointid=187	25	LEVEL IV	Y
142	872616	MERCY HOSPITAL BERRYVILLE	NOT AVAILABLE	214 CARTER STREET	72616	(870) 423-3355	OPEN	25	http://www.healthy.arkansas.gov/programsservices/hslicensingregulation/healthfacilityservices/pages/providerlists.aspx	2019/08/08 00:00:00	http://www.mercy.net/practice/mercy-hospital-berryville	25	NOT AVAILABLE	Y
143	1072632	EUREKA SPRINGS HOSPITAL	NOT AVAILABLE	24 NORRIS STREET	72632	(479) 253-7400	OPEN	22	http://www.healthy.arkansas.gov/programsservices/hslicensingregulation/healthfacilityservices/pages/providerlists.aspx	2019/08/08 00:00:00	http://www.eurekaspringshospital.com	22	LEVEL IV	Y
144	2871653	SOUTHEAST REHABILITATION HOSPITAL	NOT AVAILABLE	2729A HWY 65 & 82 S	71653	(870) 265-5343	OPEN	15	http://www.healthy.arkansas.gov/programsservices/hslicensingregulation/healthfacilityservices/pages/providerlists.aspx	2019/08/08 00:00:00	http://www.lakevillageclinic.com/serehabhosp.html	15	NOT AVAILABLE	Y
145	671671	BRADLEY COUNTY MEDICAL CENTER	NOT AVAILABLE	404 SOUTH BRADLEY STREET	71671	(870) 226-3731	OPEN	35	http://www.healthy.arkansas.gov/programsservices/hslicensingregulation/healthfacilityservices/pages/providerlists.aspx	2019/08/08 00:00:00	http://www.bradleycountymedicalcenter.com	35	NOT AVAILABLE	Y
146	8872455	FIVE RIVER MEDICAL CENTER	NOT AVAILABLE	2801 MEDICAL CENTER DRIVE	72455	(870) 892-6000	OPEN	50	http://www.healthy.arkansas.gov/programsservices/hslicensingregulation/healthfacilityservices/pages/providerlists.aspx	2019/08/08 00:00:00	http://www.fiveriversmedicalcenter.com	50	LEVEL IV	Y
147	2571742	DALLAS COUNTY MEDICAL CENTER	NOT AVAILABLE	201 NORTH CLIFTON STREET	71742	(870) 352-6300	OPEN	25	http://www.healthy.arkansas.gov/programsservices/hslicensingregulation/healthfacilityservices/pages/providerlists.aspx	2019/08/08 00:00:00	http://www.dallascountymedicalcenter.com	25	LEVEL IV	Y
148	4100000	CRITTENDEN HOSPITAL ASSOCIATION	NOT AVAILABLE	200 WEST TYLER AVENUE	72301	(870) 735-1500	CLOSED	152	http://www.arkansassiteselection.com/aedc/gis-data-download.aspx	2012/06/27 00:00:00	http://www.crittendenregional.org/	152	NOT AVAILABLE	Y
149	6171701	OUACHITA CO. MEDICAL CENTER	NOT AVAILABLE	638 CALIFORNIA AVENUE	71701	(870) 836-1000	OPEN	100	http://www.healthy.arkansas.gov/programsservices/hslicensingregulation/healthfacilityservices/pages/providerlists.aspx	2019/08/08 00:00:00	http://www.ouachitamedcenter.com	100	LEVEL IV	Y
150	572601	NORTH ARKANSAS REGIONAL MEDICAL CENTER	NOT AVAILABLE	620 NORTH WILLOW	72601	(870) 365-2000	OPEN	174	http://www.healthy.arkansas.gov/programsservices/hslicensingregulation/healthfacilityservices/pages/providerlists.aspx	2019/08/08 00:00:00	http://www.narmc.com	174	LEVEL III	Y
151	1672560	STONE COUNTY MEDICAL CENTER	NOT AVAILABLE	2106 EAST MAIN STREET, HIGHWAY 14 EAST	72560	(870) 269-4361	OPEN	25	http://www.healthy.arkansas.gov/programsservices/hslicensingregulation/healthfacilityservices/pages/providerlists.aspx	2019/08/08 00:00:00	http://www.whiteriverhealthsystem.com	25	LEVEL IV	Y
152	2372454	PIGGOTT COMMUNITY HOSPITAL	NOT AVAILABLE	1206 GORDON DUCKWORTH DRIVE	72454	(870) 598-3881	OPEN	25	http://www.healthy.arkansas.gov/programsservices/hslicensingregulation/healthfacilityservices/pages/providerlists.aspx	2019/08/08 00:00:00	http://www.piggottcommunityhospital.com	25	LEVEL IV	Y
153	1372543	BAPTIST HEALTH - HEBER SPRINGS	NOT AVAILABLE	1800 BYPASS ROAD	72543	(501) 887-3000	OPEN	25	http://www.healthy.arkansas.gov/programsservices/hslicensingregulation/healthfacilityservices/pages/providerlists.aspx	2019/08/08 00:00:00	http://www.baptist-health.com/maps-directions/bhmc-heber-springs	25	LEVEL IV	Y
154	2472110	ST. VINCENT MORRILTON	NOT AVAILABLE	4 HOSPITAL DRIVE	72110	(501) 977-2300	OPEN	35	http://www.healthy.arkansas.gov/programsservices/hslicensingregulation/healthfacilityservices/pages/providerlists.aspx	2019/08/08 00:00:00	https://www.stvincenthealth.com/morrilton/	35	LEVEL IV	Y
155	3072205	UAMS MEDICAL CENTER	NOT AVAILABLE	4301 WEST MARKHAM STREET	72205	(501) 686-5000	OPEN	400	http://www.healthy.arkansas.gov/programsservices/hslicensingregulation/healthfacilityservices/pages/providerlists.aspx	2019/08/08 00:00:00	http://www.uamshealth.com/?id=1&sid=1	400	LEVEL I	Y
156	5000000	BAPTIST HEALTH MEDICAL CENTER - NORTH LITTLE ROCK	NOT AVAILABLE	3333 SPRINGHILL DRIVE	72117	(501) 202-3000	OPEN	248	http://www.healthy.arkansas.gov/programsservices/hslicensingregulation/healthfacilityservices/pages/providerlists.aspx	2019/08/08 00:00:00	https://www.baptist-health.com/locations/accesspoint.aspx?accesspointid=190	248	LEVEL III	Y
157	6972113	UNITED METHODIST BEHAVIORAL HEALTH SYSTEMS	NOT AVAILABLE	1601 MURPHY DRIVE	72113	(501) 803-3388	OPEN	60	http://www.healthy.arkansas.gov/programsservices/hslicensingregulation/healthfacilityservices/pages/providerlists.aspx	2019/08/08 00:00:00	http://www.umch.org	60	NOT AVAILABLE	N
158	1971901	LEO N. LEVI NATIONAL ARTHRITIS HOSPITAL	NOT AVAILABLE	300 PROSPECT AVENUE	71901	(501) 624-1281	OPEN	89	http://www.healthy.arkansas.gov/programsservices/hslicensingregulation/healthfacilityservices/pages/providerlists.aspx	2019/08/08 00:00:00	http://www.levihospital.com	89	NOT AVAILABLE	N
159	4671901	HOT SPRINGS REHABILITATION CENTER	NOT AVAILABLE	105 RESERVE STREET	71901	(501) 624-4411	CLOSED	35	http://www.arkansassiteselection.com/aedc/gis-data-download.aspx	2012/06/27 00:00:00	NOT AVAILABLE	35	NOT AVAILABLE	N
160	5971913	CHI ST VINCENT HOSPITAL HOT SPRINGS	NOT AVAILABLE	300 WERNER STREET	71913	(501) 622-1120	OPEN	289	http://www.healthy.arkansas.gov/programsservices/hslicensingregulation/healthfacilityservices/pages/providerlists.aspx	2019/08/08 00:00:00	http://www.chistvincent.com/hospitals/st-vincent-hot-springs	289	LEVEL II	Y
161	6600000	BAPTIST HEALTH MEDICAL CENTER - HOT SPRING COUNTY	NOT AVAILABLE	1001 SCHNEIDER DRIVE	72104	(501) 332-1000	OPEN	72	http://www.healthy.arkansas.gov/programsservices/hslicensingregulation/healthfacilityservices/pages/providerlists.aspx	2019/08/08 00:00:00	http://www.hscmc.org/	72	LEVEL IV	Y
162	3971603	ARKANSAS DEPT. OF CORRECTION-DIAGNOSTIC UNIT	NOT AVAILABLE	7500 CORRECTIONS CIRCLE	71603	(870) 267-6450	OPEN	27	http://www.healthy.arkansas.gov/programsservices/hslicensingregulation/healthfacilityservices/pages/providerlists.aspx	2019/08/08 00:00:00	http://adc.arkansas.gov/pages/default.aspx	27	NOT AVAILABLE	N
163	6871603	JEFFERSON REGIONAL MEDICAL CENTER	NOT AVAILABLE	1600 WEST 40TH AVENUE	71603	(870) 541-7100	OPEN	471	http://www.healthy.arkansas.gov/programsservices/hslicensingregulation/healthfacilityservices/pages/providerlists.aspx	2019/08/08 00:00:00	http://www.jrmc.org	471	LEVEL III	Y
164	2772703	HEALTHSOUTH REHABILITATION HOSPITAL	NOT AVAILABLE	153 EAST MONTE PAINTER DRIVE	72703	(479) 444-2200	OPEN	60	http://www.healthy.arkansas.gov/programsservices/hslicensingregulation/healthfacilityservices/pages/providerlists.aspx	2019/08/08 00:00:00	http://www.healthsouthfayetteville.com	60	NOT AVAILABLE	N
165	331404	MEMORIAL HEALTH UNIV MED CEN, INC	NOT AVAILABLE	4700 WATERS AVENUE	31404	NOT AVAILABLE	OPEN	530	http://www.gamap2care.info/	2019/08/09 00:00:00	http://www.memorialhealth.com	512	LEVEL I	Y
166	9372703	VANTAGE POINT OF NORTHWEST ARKANSAS	NOT AVAILABLE	4253 CROSSOVER ROAD	72703	(479) 521-5731	OPEN	114	http://www.healthy.arkansas.gov/programsservices/hslicensingregulation/healthfacilityservices/pages/providerlists.aspx	2019/08/08 00:00:00	http://www.vistahealthservices.com	114	NOT AVAILABLE	Y
167	9672762	NORTHWEST MEDICAL CENTER - WILLOW CREEK WOMEN'S HOSPITAL	NOT AVAILABLE	4301 GREATHOUSE SPRINGS ROAD	72762	(479) 684-3000	OPEN	64	http://www.healthy.arkansas.gov/programsservices/hslicensingregulation/healthfacilityservices/pages/providerlists.aspx	2019/08/08 00:00:00	http://www.northwesthealth.com/pages/home.aspx	64	NOT AVAILABLE	Y
168	9454915	ASCENSION NE WISCONSIN ST. ELIZABETH HOSPITAL	NOT AVAILABLE	1506 S ONEIDA ST	54915	(920) 738-2000	OPEN	332	https://www.dhs.wisconsin.gov/guide/hospital.htm	2019/08/13 00:00:00	http://www.affinityhealth.org	332	LEVEL III	Y
169	3271953	MENA REGIONAL HEALTH SYSTEM	NOT AVAILABLE	311 NORTH MORROW STREET	71953	(479) 394-6100	OPEN	65	http://www.healthy.arkansas.gov/programsservices/hslicensingregulation/healthfacilityservices/pages/providerlists.aspx	2019/08/08 00:00:00	http://menamedical.com/	65	LEVEL IV	Y
170	4972927	MERCY HOSPITAL BOONEVILLE	NOT AVAILABLE	880 WEST MAIN STREET	72927	(479) 675-2800	OPEN	25	http://www.healthy.arkansas.gov/programsservices/hslicensingregulation/healthfacilityservices/pages/providerlists.aspx	2019/08/08 00:00:00	http://www.boonevillehospital.com	25	LEVEL IV	Y
171	5172855	MERCY HOSPITAL PARIS	NOT AVAILABLE	500 EAST ACADEMY	72855	(479) 963-6101	OPEN	16	http://www.healthy.arkansas.gov/programsservices/hslicensingregulation/healthfacilityservices/pages/providerlists.aspx	2019/08/08 00:00:00	http://www.mercy.net/practice/mercy-hospital-paris	16	LEVEL IV	Y
172	62572396	CROSSRIDGE COMMUNITY HOSPITAL	NOT AVAILABLE	310 SOUTH FALLS BOULEVARD	72396	(870) 238-3300	OPEN	25	http://www.healthy.arkansas.gov/programsservices/hslicensingregulation/healthfacilityservices/pages/providerlists.aspx	2019/08/08 00:00:00	NOT AVAILABLE	25	NOT AVAILABLE	Y
173	64072205	BAPTIST HEALTH REHABILITATION INSTITUTE	NOT AVAILABLE	9601 BAPTIST HEALTH DRIVE	72205	(501) 202-7578	OPEN	120	http://www.healthy.arkansas.gov/programsservices/hslicensingregulation/healthfacilityservices/pages/providerlists.aspx	2019/08/08 00:00:00	NOT AVAILABLE	120	NOT AVAILABLE	Y
174	8053211	ASCENSION SACRED HEART REHAB INST	NOT AVAILABLE	2301 NORTH LAKE DRIVE	53211	(414) 298-6700	OPEN	31	https://www.dhs.wisconsin.gov/guide/hospital.htm	2019/08/13 00:00:00	http://www.columbia-stmarys.com	31	NOT AVAILABLE	N
175	14385622	SANTA CRUZ VALLEY HOSPITAL	NOT AVAILABLE	4455 SOUTH I-19 FRONTAGE RD	85622	(520) 393-4710	OPEN	49	http://www.azdhs.gov/als/databases/	2019/08/11 00:00:00	http://greenvalleyhospital.com/	49	NOT AVAILABLE	Y
176	62472160	BAPTIST HEALTH MEDICAL CENTER-STUTTGART	NOT AVAILABLE	1703 NORTH BUERKLE ROAD	72160	(870) 674-6301	OPEN	-999	http://www.healthy.arkansas.gov/programsservices/hslicensingregulation/healthfacilityservices/pages/providerlists.aspx	2019/08/08 00:00:00	NOT AVAILABLE	49	LEVEL IV	Y
177	1042539	CASEY COUNTY HOSPITAL	NOT AVAILABLE	187 WOLFORD AVENUE	42539	(606) 787-6275	OPEN	15	https://chfs.ky.gov/agencies/os/oig/dhc/documents/directories/hospital_directory.pdf	2019/08/11 00:00:00	NOT AVAILABLE	24	NOT AVAILABLE	Y
178	5240336	MARCUM AND WALLACE MEMORIAL HOSPITAL	NOT AVAILABLE	60 MERCY COURT	40336	(606) 723-2115	OPEN	25	https://chfs.ky.gov/agencies/os/oig/dhc/documents/directories/hospital_directory.pdf	2019/08/11 00:00:00	http://www.marcumandwallace.org	25	LEVEL IV	Y
